      mass_in  chg_in     en_in    azi_in    pol_in  guess_en         x         y         z          px          py          pz          time        en        de       azi       pol    true_x    true_y    true_z     true_px     true_py     true_pz     true_time   true_en   true_de  true_azi  true_pol  start_en    pdev_en   dev_azi   dev_pol    en_err
73          4       2  1.899638  3.467324  2.065861         2 -0.183965 -0.026769  0.888647 -191.729228    5.842471 -115.987868  1.249019e-08  1.672046 -0.006206  3.111130  2.114647 -0.273519 -0.033166  0.841155 -175.420922   17.163071 -107.084968  1.797727e-08  1.415574  0.001698  3.044064  2.116745  1.899638  18.117852  0.067066 -0.002098 -0.100362
74          4       2  1.963120  4.223629  1.625347         2 -0.114803 -0.143844  0.985822 -169.027179 -148.760309  -16.572146  1.105454e-08  1.696217 -0.005827 -2.419883  1.644263 -0.170075 -0.217109  0.981510 -161.608633 -143.160827  -17.544997  1.514825e-08  1.561421  0.001580 -2.416651  1.651883  1.963120   8.632944 -0.003232 -0.007620 -0.036880
75          4       2  2.077596  0.720192  1.663711         2  0.193998  0.114922  0.981239  214.321822   79.039434  -12.318447  1.082252e-08  1.741376 -0.002929  0.353314  1.624670  0.235352  0.143579  0.979069  210.050499   81.756719  -12.656130  1.464169e-08  1.695921  0.001486  0.371182  1.626887  2.077596   2.680247 -0.017869 -0.002217  0.077596
76          4       2  1.928653  3.177705  2.911717         2 -0.078373  0.042625  0.454152   -6.419611   24.459905 -182.192886  3.212989e-08  1.126188 -0.026632  1.827462  3.003674 -0.093052  0.035229  0.450185  -13.845777   20.951413 -171.510230  3.341118e-08  1.000190  0.002183  2.154762  2.996203  1.928653  12.597336 -0.327300  0.007472 -0.071347
77          4       2  1.955381  3.391431  2.496141         2 -0.204880  0.012202  0.694215 -104.119429   41.856768 -174.286901  2.146563e-08  1.430024 -0.009985  2.759357  2.569540 -0.274774  0.018324  0.595251  -91.219331   42.695771 -158.783980  2.849329e-08  1.176834  0.001943  2.703825  2.576333  1.955381  21.514522  0.055532 -0.006793 -0.044619
78          4       2  2.104792  5.066855  2.034428         2  0.034751 -0.202944  0.892466   -1.791400 -198.832644 -100.931044  1.317020e-08  1.654667 -0.004884 -1.579806  2.040503  0.048190 -0.271305  0.863447   -1.630440 -201.936330  -98.763812  1.624677e-08  1.681615  0.001495 -1.578870  2.025660  2.104792  -1.602470 -0.000935  0.014843  0.104792
79          4       2  1.872547  4.089634  2.354003         2 -0.138265 -0.121887  0.801691 -128.981719  -71.760956 -160.489099  1.576486e-08  1.582118 -0.006951 -2.633876  2.398004 -0.209441 -0.178547  0.710143 -117.109356  -55.018009 -142.609475  2.332815e-08  1.234140  0.001877 -2.702395  2.404760  1.872547  28.196024  0.068520 -0.006756 -0.127453
80          4       2  2.056943  2.745980  2.221584         2 -0.178669  0.138279  0.811494  -98.423802  131.485739 -139.005393  1.708454e-08  1.540740 -0.005916  2.213370  2.273162 -0.222864  0.161874  0.778038 -106.104702  127.516261 -138.204333  1.917268e-08  1.551407  0.001588  2.264799  2.265410  2.056943  -0.687564 -0.051429  0.007752  0.056943
81          4       2  2.157266  4.077734  2.755878         2 -0.178020 -0.094809  0.371963  -37.205007    4.705439 -139.684226  4.540583e-08  0.696436 -0.029135  3.015787  2.879305 -0.200684 -0.131187  0.307247  -48.278855   -4.823973 -166.566912  4.230343e-08  1.001928  0.002180 -3.042004  2.858146  2.157266 -30.490445  6.057792  0.021159  0.157266
82          4       2  2.054163  5.097084  2.081649         2  0.043666 -0.203656  0.880012    8.541370 -194.096194 -108.099687  1.356018e-08  1.644930 -0.005225 -1.526819  2.078540  0.054775 -0.270314  0.846888    1.792368 -192.910354 -105.532961  1.694422e-08  1.609121  0.001545 -1.561505  2.071359  2.054163   2.225350  0.034687  0.007181  0.054163
83          4       2  1.893806  0.375406  2.887692         2  0.155327 -0.014902  0.486802   58.255969  -30.572410 -176.155118  3.012264e-08  1.176927 -0.011670 -0.483286  2.784153  0.152715 -0.003710  0.489959   54.463915  -22.013708 -163.154822  3.204330e-08  1.000989  0.002182 -0.384112  2.795989  1.893806  17.576495 -0.099174 -0.011836 -0.106194
84          4       2  2.023131  1.356058  1.938366         2  0.109470  0.231373  0.900518  127.386513  160.136663  -73.241240  1.574979e-08  1.571900 -0.003927  0.898814  1.914519  0.109349  0.252519  0.895882  117.849872  169.424472  -74.991649  1.589893e-08  1.604539  0.001548  0.963037  1.919327  2.023131  -2.034173 -0.064223 -0.004809  0.023131
85          4       2  1.919901  5.793156  2.639414         2  0.161603 -0.189367  0.570428   33.788064  -94.257750 -155.166155  3.051447e-08  1.135134 -0.008398 -1.226601  2.568520  0.188740 -0.200574  0.528530   37.831494  -85.415716 -146.800506  3.281919e-08  1.007877  0.002171 -1.153854  2.574862  1.919901  12.626312 -0.072747 -0.006343 -0.080099
86          4       2  1.978223  5.660893  2.216441         2  0.151583 -0.180611  0.821098   77.140774 -156.288934 -124.587055  1.755926e-08  1.527460 -0.004945 -1.112300  2.191404  0.185955 -0.202629  0.799732   87.529028 -149.060283 -120.360209  1.882241e-08  1.476517  0.001646 -1.039838  2.179028  1.978223   3.450188 -0.072462  0.012376 -0.021777
87          4       2  1.854890  3.786660  2.904327         2 -0.082878 -0.027012  0.528947  -27.466856    2.968452 -191.042142  2.803192e-08  1.240170 -0.030743  3.033937  2.997977 -0.091073 -0.039107  0.504518  -26.827215   -1.958582 -171.268548  3.056787e-08  1.000524  0.002182 -3.068715  2.985810  1.854890  23.952041  6.102651  0.012167 -0.145110
88          4       2  1.980628  5.953255  2.596766         2  0.197616 -0.165296  0.600438   55.488832  -96.312762 -153.063663  2.902770e-08  1.191051 -0.008484 -1.048112  2.513503  0.221320 -0.164031  0.572916   62.874990  -88.153384 -153.913840  2.940681e-08  1.178747  0.001940 -0.951236  2.528520  1.980628   1.043818 -0.096876 -0.015017 -0.019372
89          4       2  2.011118  2.331034  3.037876         2  0.021845  0.047352  0.382555   24.703307    7.132711 -172.534741  3.595859e-08  1.012931 -0.031044  0.281090  2.993654  0.008098  0.050207  0.381268   18.140822   10.375679 -172.085083  3.660607e-08  1.000310  0.002183  0.519541  3.020742  2.011118   1.261701 -0.238450 -0.027088  0.011118
90          4       2  2.000417  1.062952  2.211724         2  0.186910  0.184784  0.804945  153.517070   82.406446 -119.604236  1.862941e-08  1.486381 -0.004338  0.492645  2.172369  0.186226  0.203167  0.799633  145.416166   97.259445 -120.583836  1.874781e-08  1.502416  0.001626  0.589502  2.174286  2.000417  -1.067332 -0.096858 -0.001917  0.000417
91          4       2  1.942599  5.146697  2.396347         2  0.043597 -0.209706  0.765681   -2.376669 -146.398332 -154.149542  1.855891e-08  1.504228 -0.006670 -1.587029  2.381913  0.055302 -0.269727  0.704322   -5.748294 -136.983556 -144.548778  2.298806e-08  1.321044  0.001786 -1.612735  2.382620  1.942599  13.866576  0.025706 -0.000707 -0.057401
92          4       2  2.051612  2.597432  2.072090         2 -0.159112  0.161140  0.864136  -95.520437  161.157220 -112.466000  1.549026e-08  1.588825 -0.004737  2.105843  2.111462 -0.201255  0.188156  0.841103 -106.573651  155.520493 -112.153126  1.712850e-08  1.601410  0.001551  2.171568  2.107438  2.051612  -0.785834 -0.065726  0.004024  0.051612
93          4       2  2.169862  1.914347  2.427662         2  0.008672  0.247772  0.698663   55.147245  119.596198 -151.124651  2.371834e-08  1.337382 -0.005039  1.138740  2.424774 -0.012250  0.274818  0.674716   37.940219  137.145328 -164.797507  2.267274e-08  1.577591  0.001568  1.300904  2.429334  2.169862 -15.226282 -0.162164 -0.004561  0.169862
94          4       2  2.015153  4.234791  2.369781         2 -0.121579 -0.146938  0.789937 -113.806242  -90.048711 -160.792489  1.656550e-08  1.561243 -0.008548 -2.472212  2.407372 -0.179364 -0.209302  0.703303 -112.547596  -78.973499 -153.640579  2.248069e-08  1.414741  0.001699 -2.529734  2.411609  2.015153  10.355390  0.057521 -0.004237  0.015153
95          4       2  2.031067  4.471623  2.663926         2 -0.106217 -0.171660  0.572258  -60.841274  -49.225887 -171.178400  2.972439e-08  1.179184 -0.013465 -2.461335  2.712774 -0.146293 -0.232048  0.428298  -57.288433  -41.275717 -158.380262  3.736299e-08  1.000973  0.002182 -2.517247  2.722220  2.031067  17.803731  0.055912 -0.009446  0.031067
96          4       2  1.997253  3.188861  2.056079         2 -0.195488  0.037665  0.882585 -174.660457   78.338484 -114.303756  1.316911e-08  1.654130 -0.005973  2.719971  2.109098 -0.272216  0.042373  0.844988 -172.727615   66.539948 -109.446270  1.729967e-08  1.538832  0.001597  2.773883  2.104778  1.997253   7.492528 -0.053912  0.004319 -0.002747
97          4       2  2.028523  4.685492  1.694448         2 -0.035710 -0.185418  0.974250  -76.229885 -211.706634  -27.556677  1.094590e-08  1.710034 -0.004924 -1.916417  1.692657 -0.054288 -0.269868  0.964850  -80.572317 -204.584863  -29.117261  1.490841e-08  1.637045  0.001526 -1.945975  1.702454  2.028523   4.458589  0.029559 -0.009797  0.028523
98          4       2  2.107237  5.331846  2.898132         2  0.047681 -0.156425  0.381843   -1.694664  -42.106336 -146.566680  4.243313e-08  0.774296 -0.023527 -1.611022  2.861627  0.061734 -0.170334  0.329062    2.932339  -48.279087 -166.618745  4.032033e-08  1.002015  0.002180 -1.510134  2.859066  2.107237 -22.726103 -0.100888  0.002561  0.107237
99          4       2  2.048992  0.064224  2.160546         2  0.252853 -0.048279  0.833998  166.697552  -78.805774 -107.566349  1.764067e-08  1.516489 -0.004514 -0.441609  2.098901  0.272307 -0.038566  0.824627  176.098990  -64.043503 -111.985448  1.760056e-08  1.585792  0.001562 -0.348809  2.109470  2.048992  -4.370203 -0.092800 -0.010569  0.048992
100         4       2  1.981171  3.169493  2.894319         2 -0.090755  0.052755  0.412568   -4.711285   26.838857 -175.106029  3.479073e-08  1.045378 -0.024814  1.744566  2.987215 -0.105690  0.044068  0.413670  -13.666323   23.956030 -171.187240  3.542321e-08  1.000833  0.002182  2.089224  2.981855  1.981171   4.450801 -0.344658  0.005360 -0.018829
101         4       2  1.969395  4.760397  1.730995         2 -0.019609 -0.179415  0.968669  -56.952372 -216.870133  -35.242506  1.075825e-08  1.714296 -0.003818 -1.827608  1.726697 -0.034929 -0.273557  0.954862  -64.752227 -203.805065  -35.669784  1.529231e-08  1.564130  0.001578 -1.878426  1.736077  1.969395   9.600620  0.050818 -0.009381 -0.030605
102         4       2  1.966043  3.644538  2.610731         2 -0.192864 -0.026285  0.606799  -77.911568   21.295298 -174.074520  2.822473e-08  1.225711 -0.012286  2.874783  2.707163 -0.263704 -0.038461  0.481338  -69.558189   21.889374 -157.440824  3.479277e-08  1.002142  0.002180  2.836712  2.707845  1.966043  22.309034  0.038070 -0.000682 -0.033957
103         4       2  1.921049  0.053562  1.578766         2  0.147127 -0.013899  0.998589  222.442073  -48.604067    6.504640  9.737052e-09  1.726493 -0.010350 -0.215121  1.542236  0.101884 -0.001121  1.000006  230.561922  -17.355302    1.855890  5.425034e-09  1.778962  0.001434 -0.075132  1.562770  1.921049  -2.949417 -0.139989 -0.020534 -0.078951
104         4       2  2.079323  2.045149  3.050102         2  0.047307  0.042902  0.323365   28.843116   -0.337177 -160.948560  3.995235e-08  0.890060 -0.026389 -0.011690  2.964256  0.031717  0.048967  0.329910   24.013996    5.720370 -171.734261  3.921981e-08  1.002041  0.002180  0.233852  2.998826  2.079323 -11.175246 -0.245541 -0.034570  0.079323
105         4       2  1.962885  3.577938  2.163592         2 -0.183339 -0.046858  0.860179 -177.598664  -12.565880 -134.056334  1.331448e-08  1.652858 -0.006478 -3.070956  2.216180 -0.268655 -0.061269  0.802524 -167.288358    0.472154 -125.923139  1.885679e-08  1.459072  0.001661  3.138770  2.216041  1.962885  13.281498 -6.209726  0.000139 -0.037115
106         4       2  1.826713  3.970279  1.940753         2 -0.141382 -0.109282  0.924322 -183.841306  -99.880678  -87.529168  1.101366e-08  1.711533 -0.005483 -2.643909  1.967026 -0.221823 -0.163741  0.886484 -168.308420  -77.745995  -80.439207  1.719096e-08  1.359316  0.001749 -2.708866  1.980160  1.826713  25.911298  0.064956 -0.013134 -0.173287
107         4       2  1.796821  0.283940  2.113677         2  0.254630  0.007954  0.851789  185.339936  -39.547995  -99.016057  1.734782e-08  1.521483 -0.004217 -0.210228  2.052264  0.275236  0.017902  0.842101  171.358124  -27.720089  -92.210445  1.864109e-08  1.285885  0.001822 -0.160378  2.059099  1.796821  18.321845 -0.049850 -0.006835 -0.203179
108         4       2  2.047358  4.511665  1.835443         2 -0.064557 -0.166932  0.945992 -110.599526 -188.842466  -65.713371  1.014711e-08  1.737359 -0.004233 -2.100613  1.862502 -0.100823 -0.256860  0.922886 -112.231429 -181.843193  -61.527538  1.533259e-08  1.645483  0.001520 -2.123758  1.851144  2.047358   5.583483  0.023145  0.011358  0.047358
109         4       2  1.923906  2.276082  2.591831         2 -0.046624  0.243793  0.546599   32.734688   85.541462 -157.637736  3.213806e-08  1.106388 -0.008873  1.205313  2.615245 -0.071075  0.262355  0.521288   20.497359   85.060810 -149.742788  3.319288e-08  1.001254  0.002181  1.334332  2.612793  1.923906  10.500266 -0.129019  0.002452 -0.076094
110         4       2  1.919128  5.175228  2.769251         2  0.028937 -0.185627  0.526153  -10.315268  -70.453469 -171.238168  3.101984e-08  1.144779 -0.015185 -1.716176  2.747521  0.039997 -0.201155  0.487850   -6.016128  -65.702400 -160.283129  3.304691e-08  1.000099  0.002183 -1.662108  2.751101  1.919128  14.466521 -0.054068 -0.003580 -0.080872
111         4       2  2.024836  3.545304  2.744218         2 -0.179377  0.016175  0.445304  -35.162328   31.022003 -163.627770  3.741827e-08  0.964470 -0.024041  2.418671  2.862502 -0.208495 -0.005211  0.406494  -44.273630   23.635543 -166.026503  3.710450e-08  1.001427  0.002181  2.651232  2.848039  2.024836  -3.690455 -0.232561  0.014462  0.024836
112         4       2  2.012524  6.075464  2.406482         2  0.220728 -0.122591  0.729417  101.754319 -104.234985 -142.578326  2.224136e-08  1.382757 -0.005065 -0.797440  2.345479  0.247321 -0.120864  0.710056  112.099373  -95.397538 -144.895802  2.219661e-08  1.419814  0.001694 -0.705079  2.348316  2.012524  -2.610021 -0.092361 -0.002837  0.012524
113         4       2  1.869416  5.669118  2.254166         2  0.152903 -0.181390  0.809446   75.576626 -152.848374 -127.334995  1.818429e-08  1.507169 -0.005127 -1.111595  2.212233  0.185141 -0.203526  0.783641   78.112886 -138.954666 -119.568647  2.015545e-08  1.321536  0.001786 -1.058675  2.214357  1.869416  14.046735 -0.052919 -0.002124 -0.130584
114         4       2  1.884790  1.052286  1.955782         2  0.186107  0.194145  0.890947  172.829944  108.055065  -76.491089  1.573652e-08  1.577273 -0.003640  0.558751  1.929805  0.182026  0.207105  0.892246  156.157457  116.563976  -71.618618  1.673117e-08  1.434439  0.001682  0.641226  1.923002  1.884790   9.957488 -0.082476  0.006804 -0.115210
115         4       2  2.037399  3.053211  2.357586         2 -0.200202  0.078434  0.758687 -109.099680   85.736718 -161.069452  1.875373e-08  1.504118 -0.006522  2.475535  2.430475 -0.258627  0.095198  0.702762 -110.336714   82.840459 -155.850960  2.237577e-08  1.441912  0.001675  2.497582  2.416963  2.037399   4.314111 -0.022046  0.013512  0.037399
116         4       2  1.874910  3.023278  3.096881         2  0.008491  0.003999  0.492991   14.346233   -0.742073 -191.764555  2.849719e-08  1.230845 -0.037011 -0.051680  3.066821  0.001381  0.005038  0.480554    9.354642    0.287085 -173.202056  3.130068e-08  1.001525  0.002181  0.030679  3.087610  1.874910  22.897112 -0.082359 -0.020789 -0.125090
117         4       2  1.942424  3.592760  3.107339         2  0.016082 -0.012344  0.427220   14.818348   -8.314094 -183.070444  3.227326e-08  1.125181 -0.044030 -0.511301  3.049044  0.006443 -0.008065  0.430613    9.777479   -4.468777 -173.048371  3.392661e-08  1.000685  0.002182 -0.428700  3.079549  1.942424  12.441063 -0.082601 -0.030505 -0.057576
118         4       2  1.946521  3.715548  1.940092         2 -0.165519 -0.067937  0.923870 -203.636518  -45.608382  -88.002682  1.119278e-08  1.706788 -0.004865 -2.921259  1.969875 -0.255310 -0.103821  0.885955 -191.381074  -36.684534  -85.380834  1.651542e-08  1.506295  0.001623 -2.952207  1.983755  1.946521  13.310389  0.030947 -0.013879 -0.053479
119         4       2  2.016474  0.682095  1.594101         2  0.233201  0.111755  1.000571  204.967944   42.473521    8.840066  1.537340e-08  1.460792 -0.015226  0.204328  1.528590  0.240613  0.134069  0.998588  209.115922   71.560046    3.291809  1.484831e-08  1.625956  0.001533  0.329712  1.555904  2.016474 -10.157928 -0.125383 -0.027314  0.016474
120         4       2  2.014517  3.575636  2.086069         2 -0.179722 -0.048218  0.884083 -188.807816  -17.880659 -119.412985  1.255664e-08  1.671386 -0.005877 -3.047171  2.132726 -0.267594 -0.064249  0.834373 -182.458162   -4.699394 -115.408509  1.749718e-08  1.551844  0.001587 -3.115842  2.134636  2.014517   7.703229  0.068671 -0.001910  0.014517
121         4       2  1.905765  0.491118  2.002927         2  0.253569  0.066219  0.884506  201.108290    4.302980  -78.511520  1.634980e-08  1.551675 -0.003460  0.021393  1.942917  0.263478  0.078794  0.879871  193.006510   16.474377  -78.417084  1.685493e-08  1.453415  0.001666  0.085150  1.955451  1.905765   6.760651 -0.063757 -0.012534 -0.094235
122         4       2  1.951044  3.220129  1.970601         2 -0.193559  0.012872  0.908149 -198.104546   42.312710  -97.702141  1.214804e-08  1.683152 -0.005710  2.931167  2.020189 -0.273342  0.031886  0.875204 -181.969204   60.513244  -91.963385  1.672716e-08  1.505282  0.001623  2.820550  2.017957  1.951044  11.816408  0.110616  0.002232 -0.048956
123         4       2  2.115597  4.774392  2.802901         2 -0.054689 -0.186732  0.399334  -28.483506  -34.943457 -146.936511  4.237206e-08  0.786446 -0.023607 -2.254696  2.843900 -0.051614 -0.218739  0.335586  -28.763473  -44.417871 -165.156284  4.067725e-08  1.001204  0.002181 -2.145458  2.831518  2.115597 -21.449985 -0.109238  0.012382  0.115597
124         4       2  2.092986  3.630291  1.609158         2 -0.176914 -0.064382  0.992140 -220.772201  -46.329517   -6.770777  1.105891e-08  1.694827 -0.005521 -2.934742  1.600802 -0.261180 -0.086301  0.984102 -223.982687  -32.690718  -17.643818  1.452252e-08  1.715293  0.001473 -2.996664  1.648586  2.092986  -1.193143  0.061922 -0.047784  0.092986
125         4       2  2.078508  0.251233  2.260549         2  0.253909 -0.004290  0.797570  164.186816  -47.684071 -123.368085  1.903060e-08  1.479307 -0.004648 -0.282650  2.195855  0.274904  0.007875  0.783505  172.317592  -34.282072 -129.374073  1.881644e-08  1.584232  0.001563 -0.196383  2.205509  2.078508  -6.623109 -0.086267 -0.009654  0.078508
126         4       2  1.928884  4.852410  2.441143         2 -0.020030 -0.212178  0.738653  -43.258244 -127.163348 -162.184567  1.964031e-08  1.475811 -0.007926 -1.898695  2.449897 -0.028208 -0.273810  0.669753  -44.109272 -116.012204 -149.355420  2.476348e-08  1.255176  0.001854 -1.934129  2.448232  1.928884  17.577969  0.035434  0.001665 -0.071116
